,player_dist_walk,player_dmg,team_placement,player_dist_ride,player_survive_time,game_size,party_size,player_kills,player_survival_time
1926,1693.18,222,5,2303.86865,27.0,50,2,3,27.0
1927,3080.02832,19,13,2153.95557,21.0,50,2,0,21.0
1928,41.60414,40,13,0.0,2.0,50,2,0,2.0
1929,347.6172180000001,116,32,0.0,6.0,50,2,0,6.0
1930,478.704926,0,32,0.0,6.0,50,2,0,6.0
1931,2194.3134800000007,326,1,6710.223000000001,32.0,50,2,2,32.0
1932,1868.129,238,1,6201.833000000001,32.0,50,2,2,32.0
1933,111.056847,97,43,0.0,3.0,50,2,0,3.0
1934,42.38749,34,43,0.0,2.0,50,2,0,2.0
1935,2621.84448,277,10,3739.19238,24.0,50,2,2,24.0
1936,60.17294,40,10,0.0,3.0,50,2,0,3.0
1937,2567.70117,322,15,4873.895,20.0,50,2,3,20.0
1938,1353.947,33,15,4532.56836,20.0,50,2,0,20.0
1939,23.2737865,34,46,0.0,1.0,50,2,0,1.0
1940,52.8779259,112,46,0.0,2.0,50,2,1,2.0
1941,198.256638,95,36,0.0,5.0,50,2,1,5.0
1942,155.070847,52,36,0.0,5.0,50,2,0,5.0
1943,1238.88745,148,9,5416.566999999999,24.0,50,2,0,24.0
1944,1110.14,118,9,5525.6590000000015,26.0,50,2,1,26.0
1946,1054.54651,120,27,0.0,8.0,50,2,1,8.0
1947,1053.08972,99,27,0.0,8.0,50,2,1,8.0
1950,2685.6062,118,4,0.8816444,31.0,50,2,0,31.0
1951,2902.98315,181,4,81.53372,30.0,50,2,2,30.0
1952,231.400085,0,37,0.0,4.0,50,2,0,4.0
1953,274.5801,33,37,0.0,4.0,50,2,0,4.0
1955,6.671061999999999,0,47,0.0,13.0,50,2,0,13.0
1956,2309.6084,506,20,330.3217,15.0,50,2,3,15.0
1957,2578.83179,172,20,503.746643,15.0,50,2,1,15.0
1958,494.8665,257,34,0.0,6.0,50,2,1,6.0
1959,584.4428,13,34,0.0,6.0,50,2,0,6.0
1960,1081.3866,32,28,0.0,8.0,50,2,1,8.0
1961,805.268738,67,28,0.0,8.0,50,2,0,8.0
1962,2443.99463,578,7,6754.555,27.0,50,2,5,27.0
1963,2369.89478,624,7,6910.8164099999985,27.0,50,2,4,27.0
1964,241.7483,95,38,0.0,4.0,50,2,0,4.0
1965,237.341614,169,38,0.0,4.0,50,2,1,4.0
1966,955.2706,346,24,0.0,11.0,50,2,2,11.0
1967,631.7586,210,24,0.0,11.0,50,2,3,11.0
1968,56.85618,0,49,0.0,1.0,50,2,0,1.0
1969,52.15196,94,49,0.0,1.0,50,2,0,1.0
1970,46.4199867,0,50,0.0,1.0,50,2,0,1.0
1971,30.79943,0,50,0.0,1.0,50,2,0,1.0
1972,357.474731,0,14,0.0,5.0,50,2,0,5.0
1973,2570.249,226,14,0.0,21.0,50,2,2,21.0
1974,71.78590390000002,60,48,0.0,1.0,50,2,0,1.0
1975,195.77449,0,48,0.0,1.0,50,2,0,1.0
1976,4849.99,462,8,2977.57739,26.0,50,2,1,26.0
1977,2828.757,46,8,4915.8432600000015,27.0,50,2,2,27.0
1978,362.989563,118,35,0.0,5.0,50,2,1,5.0
1979,291.184753,143,35,0.0,5.0,50,2,1,5.0
1980,133.425354,18,33,0.0,2.0,50,2,0,2.0
1981,910.913,100,33,0.0,6.0,50,2,1,6.0
1982,126.479691,147,41,0.0,4.0,50,2,0,4.0
1983,22.18008,0,41,0.0,2.0,50,2,0,2.0
1984,762.1838,0,23,2973.26636,12.0,50,2,0,12.0
1985,790.2012,88,23,3199.370360000001,12.0,50,2,0,12.0
1986,2423.64526,314,12,1528.61621,22.0,50,2,3,22.0
1987,2416.704,264,12,1553.07349,22.0,50,2,2,22.0
1988,357.617767,300,34,0.0,16.0,50,2,3,16.0
1989,238.837814,0,34,0.0,5.0,50,2,0,5.0
