,player_dist_walk,player_dmg,team_placement,player_dist_ride,player_survive_time,game_size,party_size,player_kills,player_survival_time
2220,1780.0955800000004,319,27,1842.32922,16.0,95,1,3,16.0
2221,1907.90564,36,25,4597.10547,16.0,95,1,1,16.0
2222,2650.3457,375,10,3529.090820000001,25.0,95,1,4,25.0
2223,1089.38049,341,6,6019.651999999999,27.0,95,1,4,27.0
2224,2584.40918,0,21,0.0,18.0,95,1,0,18.0
2225,3689.20386,290,7,510.5915,26.0,95,1,3,26.0
2226,114.785614,323,54,0.0,6.0,95,1,3,6.0
2227,545.7362,0,74,0.0,3.0,95,1,0,3.0
2228,3181.29053,170,14,739.925,23.0,95,1,1,23.0
2230,973.958435,99,50,0.0,9.0,95,1,1,9.0
2231,980.382446,11,36,1613.90674,14.0,95,1,0,14.0
2232,145.890427,0,65,0.0,5.0,95,1,0,5.0
2233,1439.47937,0,24,0.0,17.0,95,1,0,17.0
2234,529.9021,344,66,0.0,5.0,95,1,4,5.0
2235,112.577072,100,81,0.0,2.0,95,1,1,2.0
2236,1179.1438,0,34,1547.43762,19.0,95,1,0,19.0
2238,2111.848,0,31,2181.66919,16.0,95,1,0,16.0
2239,103.149788,9,78,0.0,3.0,95,1,0,3.0
2241,55.16567,65,86,0.0,2.0,95,1,1,2.0
2242,89.27150999999998,181,77,0.0,3.0,95,1,1,3.0
2243,106.463005,73,79,0.0,2.0,95,1,0,2.0
2244,1252.60083,0,44,0.0,11.0,95,1,0,11.0
2245,875.9299,0,51,0.0,9.0,95,1,0,9.0
2246,2823.19287,100,23,0.0,17.0,95,1,1,17.0
2247,936.221436,145,35,35.0622063,15.0,95,1,1,15.0
2248,201.70607,0,64,0.0,5.0,95,1,0,5.0
2249,891.3913570000002,127,48,0.0,9.0,95,1,1,9.0
2250,2173.34131,0,17,2081.9892600000007,23.0,95,1,0,23.0
2251,241.23819,49,69,0.0,4.0,95,1,0,4.0
2252,216.43624900000003,77,76,0.0,3.0,95,1,0,3.0
2253,126.487831,94,90,0.0,1.0,95,1,0,1.0
2254,1405.6029999999996,100,22,0.0,20.0,95,1,1,20.0
2255,172.526489,128,59,0.0,5.0,95,1,1,5.0
2256,230.27182,0,71,0.0,3.0,95,1,0,3.0
2257,62.6751,86,87,0.0,2.0,95,1,0,2.0
2258,138.598648,24,83,0.0,2.0,95,1,0,2.0
2259,2189.62744,0,33,0.0,15.0,95,1,0,15.0
2260,2271.28442,61,38,0.0,13.0,95,1,0,13.0
2261,2739.30566,102,5,3098.63525,28.0,95,1,1,28.0
2262,495.51803600000005,0,52,0.0,8.0,95,1,0,8.0
2263,71.4028244,0,91,0.0,1.0,95,1,0,1.0
2264,114.296082,0,75,0.0,3.0,95,1,0,3.0
2265,270.3878,0,63,0.0,5.0,95,1,0,5.0
2266,1831.02673,167,29,3284.461,16.0,95,1,2,16.0
2267,2858.50537,478,13,0.0,23.0,95,1,5,23.0
2268,3023.637,335,12,0.0,24.0,95,1,4,24.0
2269,1048.22156,98,22,0.0,18.0,95,1,1,18.0
2271,1454.31311,316,34,983.9517,15.0,95,1,2,15.0
2272,529.8638,14,47,2801.12354,9.0,95,1,0,9.0
2273,924.1435,0,28,4521.63867,16.0,95,1,0,16.0
2275,675.1707,172,46,0.0,10.0,95,1,2,10.0
2276,143.4553,0,82,0.0,2.0,95,1,0,2.0
2277,914.92865,100,53,0.0,8.0,95,1,1,8.0
2278,29.92662,195,89,0.0,2.0,95,1,1,2.0
2279,249.9588,0,62,319.6279600000001,5.0,95,1,0,5.0
2280,1834.32458,5,41,52.38169,12.0,95,1,0,12.0
2281,293.166229,17,60,0.0,5.0,95,1,0,5.0
2282,161.088837,0,68,0.0,4.0,95,1,0,4.0
2283,51.40397,0,84,0.0,2.0,95,1,0,2.0
2284,2486.8064,238,11,2869.44,25.0,95,1,3,25.0
2285,69.31853000000001,0,88,0.0,2.0,95,1,0,2.0
