,player_dist_walk,player_dmg,team_placement,player_dist_ride,player_survive_time,game_size,party_size,player_kills,player_survival_time
2112,218.3056,0,14,0.0,4.0,29,4,0,4.0
2113,36.10829,0,29,0.0,1.0,29,4,0,1.0
2114,18.5567169,100,29,0.0,1.0,29,4,1,1.0
2115,509.664063,370,16,0.0,6.0,29,4,0,6.0
2116,614.697632,0,16,0.0,6.0,29,4,0,6.0
2117,443.918243,100,16,0.0,6.0,29,4,1,6.0
2118,379.88147,255,16,0.0,6.0,29,4,3,6.0
2119,161.04165600000005,0,23,0.0,4.0,29,4,0,4.0
2120,316.020172,408,23,678.5364,4.0,29,4,4,4.0
2121,78.1786346,0,23,0.0,3.0,29,4,0,3.0
2122,201.50029,0,23,0.0,3.0,29,4,0,3.0
2123,654.9796,60,12,0.0,9.0,29,4,0,9.0
2124,860.0605,50,12,0.0,10.0,29,4,1,10.0
2125,1032.53394,0,12,0.0,9.0,29,4,0,9.0
2126,709.5787,263,12,0.0,10.0,29,4,0,10.0
2127,3305.4697300000007,94,7,2052.64844,24.0,29,4,1,24.0
2128,1994.13782,0,7,0.0,12.0,29,4,0,12.0
2129,3420.74878,52,7,587.5788,21.0,29,4,0,21.0
2130,3207.63843,424,7,496.697449,20.0,29,4,5,20.0
2131,338.583862,174,20,0.0,17.0,29,4,1,17.0
2132,385.565735,274,20,0.0,4.0,29,4,3,4.0
2133,6.200824,0,20,0.0,1.0,29,4,0,1.0
2134,390.6282,147,20,0.0,4.0,29,4,3,4.0
2135,451.2143,20,13,0.0,8.0,29,4,0,8.0
2136,475.1527,79,13,0.0,8.0,29,4,0,8.0
2137,592.827637,93,13,0.0,8.0,29,4,0,8.0
2138,161.7698,0,18,0.0,4.0,29,4,0,4.0
2139,340.249725,0,18,0.0,5.0,29,4,0,5.0
2140,272.93734700000005,99,18,0.0,5.0,29,4,0,5.0
2141,1903.6411100000007,213,4,6951.581,31.0,29,4,1,31.0
2142,2006.83191,149,4,6406.6680000000015,36.0,29,4,1,36.0
2143,2783.669000000001,275,4,5803.81055,31.0,29,4,1,31.0
2144,2264.36182,0,4,6391.05859,36.0,29,4,0,36.0
2145,2501.37354,502,5,4203.964,26.0,29,4,7,26.0
2146,2000.30408,261,5,3355.9440000000004,21.0,29,4,2,21.0
2147,2233.44727,102,5,4569.71436,25.0,29,4,1,25.0
2148,2084.419,240,5,4830.674,24.0,29,4,2,24.0
2149,771.709351,182,14,1841.96753,7.0,29,4,2,7.0
2150,824.4867,138,14,1855.2395,7.0,29,4,1,7.0
2151,609.4464,100,14,1938.45093,7.0,29,4,1,7.0
2152,319.447449,658,19,0.0,5.0,29,4,4,5.0
2153,23.4256134,0,19,0.0,3.0,29,4,0,3.0
2154,210.063248,199,19,0.0,5.0,29,4,2,5.0
2155,112.964912,14,17,0.0,2.0,29,4,0,2.0
2156,498.764038,65,17,0.0,5.0,29,4,0,5.0
2157,461.3503,121,17,0.0,6.0,29,4,1,6.0
2158,978.988037,223,11,1351.69824,12.0,29,4,1,12.0
2159,2051.18164,128,11,2.62803173,12.0,29,4,2,12.0
2160,1137.41711,250,11,1352.3972199999996,13.0,29,4,1,13.0
2161,171.008423,164,25,0.0,3.0,29,4,0,3.0
2162,232.9905,99,25,0.0,3.0,29,4,1,3.0
2163,362.418762,42,25,0.0,3.0,29,4,0,3.0
2164,108.5695,0,21,0.0,3.0,29,4,0,3.0
2165,267.793762,148,21,0.0,3.0,29,4,0,3.0
2166,242.813187,0,21,0.0,4.0,29,4,0,4.0
2167,397.351959,100,26,0.0,3.0,29,4,0,3.0
2168,120.6109,100,26,0.0,2.0,29,4,0,2.0
2169,317.29776,21,26,0.0,3.0,29,4,0,3.0
2170,97.7128,100,26,0.0,2.0,29,4,0,2.0
2171,3544.72339,3,1,2889.23364,36.0,29,4,0,36.0
2172,785.649536,24,1,0.0,36.0,29,4,0,36.0
2173,1027.22668,127,1,0.0,36.0,29,4,1,36.0
2174,4070.15771,220,1,3254.935,36.0,29,4,0,36.0
2178,112.401848,0,15,2185.94238,4.0,29,4,0,4.0
2179,221.394226,18,15,2208.56714,4.0,29,4,0,4.0
2180,106.481422,0,15,2185.677,3.0,29,4,0,3.0
2181,336.314819,261,15,2389.56958,7.0,29,4,2,7.0
2182,2121.753,405,3,3717.99,36.0,29,4,2,36.0
2183,2639.50415,195,3,3917.92969,36.0,29,4,1,36.0
2184,1928.43542,373,3,3890.53979,28.0,29,4,1,28.0
2185,41.5415039,200,24,0.0,2.0,29,4,2,2.0
2186,248.330719,83,24,0.0,3.0,29,4,0,3.0
2187,104.890755,45,24,0.0,2.0,29,4,0,2.0
2188,170.9446,54,24,0.0,3.0,29,4,1,3.0
2189,3327.74854,49,2,5735.866,31.0,29,4,0,31.0
2190,697.4387,0,2,0.0,6.0,29,4,0,6.0
2191,3308.0959999999995,240,2,7723.5083,36.0,29,4,2,36.0
2192,3412.28979,99,2,5754.665529999998,36.0,29,4,2,36.0
2193,520.2067,46,20,0.0,4.0,29,4,0,4.0
2194,156.32740800000005,34,20,0.0,2.0,29,4,0,2.0
2195,374.081421,140,20,0.0,4.0,29,4,1,4.0
2196,280.384369,114,22,0.0,4.0,29,4,0,4.0
2197,287.561646,34,22,0.0,4.0,29,4,0,4.0
2198,306.300323,242,22,0.0,4.0,29,4,3,4.0
2199,2031.8927,56,6,6052.483,23.0,29,4,0,23.0
2200,1923.72644,213,6,6257.01953,24.0,29,4,2,24.0
2201,2977.738,3,6,4861.247,24.0,29,4,1,24.0
2202,2224.419,9,6,4518.698,23.0,29,4,0,23.0
